Orthogroup	adv	ath	aza	azd	azi
OG0013310		ath_NP_191796.1			
OG0013311		ath_NP_191804.1			
OG0013312		ath_NP_191819.1			
OG0013313		ath_NP_191850.2			
OG0013314		ath_NP_191851.1			
OG0013315		ath_NP_191863.1			
OG0013316		ath_NP_191895.1			
OG0013317		ath_NP_191897.1			
OG0013318		ath_NP_191900.1			
OG0013319		ath_NP_191914.1			
OG0013320		ath_NP_191976.2			
OG0013321		ath_NP_192088.1			
OG0013322		ath_NP_192113.1			
OG0013323		ath_NP_192171.1			
OG0013324		ath_NP_192181.2			
OG0013325		ath_NP_192200.1			
OG0013326		ath_NP_192207.1			
OG0013327		ath_NP_192233.2			
OG0013328		ath_NP_192283.1			
OG0013329		ath_NP_192387.2			
OG0013330		ath_NP_192400.2			
OG0013331		ath_NP_192402.1			
OG0013332		ath_NP_192593.3			
OG0013333		ath_NP_192613.1			
OG0013334		ath_NP_192614.1			
OG0013335		ath_NP_192673.1			
OG0013336		ath_NP_192713.1			
OG0013337		ath_NP_192723.2			
OG0013338		ath_NP_192724.1			
OG0013339		ath_NP_192726.1			
OG0013340		ath_NP_192740.1			
OG0013341		ath_NP_192756.2			
OG0013342		ath_NP_192770.2			
OG0013343		ath_NP_192771.1			
OG0013344		ath_NP_192882.1			
OG0013345		ath_NP_192909.2			
OG0013346		ath_NP_192924.1			
OG0013347		ath_NP_192973.1			
OG0013348		ath_NP_192975.1			
OG0013349		ath_NP_192996.1			
OG0013350		ath_NP_193012.2			
OG0013351		ath_NP_193033.1			
OG0013352		ath_NP_193056.1			
OG0013353		ath_NP_193058.2			
OG0013354		ath_NP_193068.1			
OG0013355		ath_NP_193105.2			
OG0013356		ath_NP_193125.1			
OG0013357		ath_NP_193129.1			
OG0013358		ath_NP_193147.1			
OG0013359		ath_NP_193155.4			
OG0013360		ath_NP_193156.2			
OG0013361		ath_NP_193174.1			
OG0013362		ath_NP_193195.1			
OG0013363		ath_NP_193201.2			
OG0013364		ath_NP_193251.1			
OG0013365		ath_NP_193287.1			
OG0013366		ath_NP_193300.2			
OG0013367		ath_NP_193312.5			
OG0013368		ath_NP_193320.6			
OG0013369		ath_NP_193341.3			
OG0013370		ath_NP_193356.2			
OG0013371		ath_NP_193359.1			
OG0013372		ath_NP_193396.3			
OG0013373		ath_NP_193430.3			
OG0013374		ath_NP_193431.2			
OG0013375		ath_NP_193438.2			
OG0013376		ath_NP_193473.1			
OG0013377		ath_NP_193487.2			
OG0013378		ath_NP_193542.1			
OG0013379		ath_NP_193543.1			
OG0013380		ath_NP_193585.1			
OG0013381		ath_NP_193586.1			
OG0013382		ath_NP_193621.1			
OG0013383		ath_NP_193654.2			
OG0013384		ath_NP_193655.1			
OG0013385		ath_NP_193662.1			
OG0013386		ath_NP_193683.1			
OG0013387		ath_NP_193692.2			
OG0013388		ath_NP_193697.1			
OG0013389		ath_NP_193718.1			
OG0013390		ath_NP_193739.1			
OG0013391		ath_NP_193755.1			
OG0013392		ath_NP_193758.1			
OG0013393		ath_NP_193762.2			
OG0013394		ath_NP_193780.1			
OG0013395		ath_NP_193801.1			
OG0013396		ath_NP_193817.2			
OG0013397		ath_NP_193917.2			
OG0013398		ath_NP_193920.1			
OG0013399		ath_NP_193923.1			
OG0013400		ath_NP_193986.1			
OG0013401		ath_NP_193991.1			
OG0013402		ath_NP_194042.1			
OG0013403		ath_NP_194095.2			
OG0013404		ath_NP_194107.2			
OG0013405		ath_NP_194115.3			
OG0013406		ath_NP_194119.1			
OG0013407		ath_NP_194120.1			
OG0013408		ath_NP_194128.1			
OG0013409		ath_NP_194134.1			
OG0013410		ath_NP_194140.2			
OG0013411		ath_NP_194142.1			
OG0013412		ath_NP_194150.1			
OG0013413		ath_NP_194172.1			
OG0013414		ath_NP_194191.1			
OG0013415		ath_NP_194201.1			
OG0013416		ath_NP_194223.1			
OG0013417		ath_NP_194225.1			
OG0013418		ath_NP_194259.4			
OG0013419		ath_NP_194263.2			
OG0013420		ath_NP_194281.1			
OG0013421		ath_NP_194303.2			
OG0013422		ath_NP_194334.1			
OG0013423		ath_NP_194359.1			
OG0013424		ath_NP_194412.1			
OG0013425		ath_NP_194428.2			
OG0013426		ath_NP_194463.1			
OG0013427		ath_NP_194505.2			
OG0013428		ath_NP_194530.1			
OG0013429		ath_NP_194547.1			
OG0013430		ath_NP_194549.1			
OG0013431		ath_NP_194552.1			
OG0013432		ath_NP_194575.2			
OG0013433		ath_NP_194632.1			
OG0013434		ath_NP_194671.1			
OG0013435		ath_NP_194678.2			
OG0013436		ath_NP_194681.1			
OG0013437		ath_NP_194685.1			
OG0013438		ath_NP_194730.1			
OG0013439		ath_NP_194734.2			
OG0013440		ath_NP_194752.1			
OG0013441		ath_NP_194768.1			
OG0013442		ath_NP_194774.1			
OG0013443		ath_NP_194775.1			
OG0013444		ath_NP_194806.1			
OG0013445		ath_NP_194808.1			
OG0013446		ath_NP_194826.1			
OG0013447		ath_NP_194832.1			
OG0013448		ath_NP_194842.1			
OG0013449		ath_NP_194854.2			
OG0013450		ath_NP_194856.1			
OG0013451		ath_NP_194874.1			
OG0013452		ath_NP_194884.1			
OG0013453		ath_NP_194911.1			
OG0013454		ath_NP_194913.1			
OG0013455		ath_NP_194924.2			
OG0013456		ath_NP_194933.2			
OG0013457		ath_NP_194953.1			
OG0013458		ath_NP_195012.2			
OG0013459		ath_NP_195032.2			
OG0013460		ath_NP_195036.1			
OG0013461		ath_NP_195051.1			
OG0013462		ath_NP_195074.2			
OG0013463		ath_NP_195095.2			
OG0013464		ath_NP_195152.2			
OG0013465		ath_NP_195153.2			
OG0013466		ath_NP_195154.2			
OG0013467		ath_NP_195195.1			
OG0013468		ath_NP_195209.2			
OG0013469		ath_NP_195217.1			
OG0013470		ath_NP_195235.1			
OG0013471		ath_NP_195278.2			
OG0013472		ath_NP_195279.1			
OG0013473		ath_NP_195326.1			
OG0013474		ath_NP_195340.1			
OG0013475		ath_NP_195346.1			
OG0013476		ath_NP_195348.2			
OG0013477		ath_NP_195355.1			
OG0013478		ath_NP_195360.1			
OG0013479		ath_NP_195362.2			
OG0013480		ath_NP_195364.1			
OG0013481		ath_NP_195374.1			
OG0013482		ath_NP_195417.1			
OG0013483		ath_NP_195430.2			
OG0013484		ath_NP_195437.1			
OG0013485		ath_NP_195444.1			
OG0013486		ath_NP_195447.1			
OG0013487		ath_NP_195464.2			
OG0013488		ath_NP_195481.1			
OG0013489		ath_NP_195506.1			
OG0013490		ath_NP_195554.2			
OG0013491		ath_NP_195557.2			
OG0013492		ath_NP_195558.1			
OG0013493		ath_NP_195575.1			
OG0013494		ath_NP_195580.1			
OG0013495		ath_NP_195593.1			
OG0013496		ath_NP_195600.2			
OG0013497		ath_NP_195609.1			
OG0013498		ath_NP_195694.1			
OG0013499		ath_NP_195698.1			
OG0013500		ath_NP_195702.1			
OG0013501		ath_NP_195704.1			
OG0013502		ath_NP_195757.1			
OG0013503		ath_NP_195820.1			
OG0013504		ath_NP_195829.1			
OG0013505		ath_NP_195832.1			
OG0013506		ath_NP_195833.1			
OG0013507		ath_NP_195836.5			
OG0013508		ath_NP_195845.2			
OG0013509		ath_NP_195861.2			
OG0013510		ath_NP_195875.1			
OG0013511		ath_NP_195889.4			
OG0013512		ath_NP_195897.1			
OG0013513		ath_NP_195905.1			
OG0013514		ath_NP_195928.1			
OG0013515		ath_NP_195933.1			
OG0013516		ath_NP_195936.1			
OG0013517		ath_NP_195960.1			
OG0013518		ath_NP_195991.1			
OG0013519		ath_NP_196011.1			
OG0013520		ath_NP_196023.1			
OG0013521		ath_NP_196079.1			
OG0013522		ath_NP_196099.1			
OG0013523		ath_NP_196111.2			
OG0013524		ath_NP_196112.1			
OG0013525		ath_NP_196132.3			
OG0013526		ath_NP_196183.1			
OG0013527		ath_NP_196187.1			
OG0013528		ath_NP_196242.1			
OG0013529		ath_NP_196252.1			
OG0013530		ath_NP_196254.1			
OG0013531		ath_NP_196261.1			
OG0013532		ath_NP_196294.1			
OG0013533		ath_NP_196301.2			
OG0013534		ath_NP_196311.1			
OG0013535		ath_NP_196413.1			
OG0013536		ath_NP_196421.1			
OG0013537		ath_NP_196422.1			
OG0013538		ath_NP_196423.1			
OG0013539		ath_NP_196426.1			
OG0013540		ath_NP_196432.1			
OG0013541		ath_NP_196459.1			
OG0013542		ath_NP_196493.1			
OG0013543		ath_NP_196510.1			
OG0013544		ath_NP_196527.1			
OG0013545		ath_NP_196554.1			
OG0013546		ath_NP_196621.1			
OG0013547		ath_NP_196665.1			
OG0013548		ath_NP_196685.2			
OG0013549		ath_NP_196688.2			
OG0013550		ath_NP_196699.1			
OG0013551		ath_NP_196717.3			
OG0013552		ath_NP_196729.1			
OG0013553		ath_NP_196735.1			
OG0013554		ath_NP_196737.1			
OG0013555		ath_NP_196739.2			
OG0013556		ath_NP_196742.1			
OG0013557		ath_NP_196751.2			
OG0013558		ath_NP_196757.2			
OG0013559		ath_NP_196760.1			
OG0013560		ath_NP_196792.1			
OG0013561		ath_NP_196797.1			
OG0013562		ath_NP_196803.1			
OG0013563		ath_NP_196805.2			
OG0013564		ath_NP_196811.1			
OG0013565		ath_NP_196814.1			
OG0013566		ath_NP_196815.2			
OG0013567		ath_NP_196838.1			
OG0013568		ath_NP_196851.1			
OG0013569		ath_NP_196872.1			
OG0013570		ath_NP_196887.1			
OG0013571		ath_NP_196918.2			
OG0013572		ath_NP_196928.1			
OG0013573		ath_NP_196937.1			
OG0013574		ath_NP_196956.1			
OG0013575		ath_NP_196960.1			
OG0013576		ath_NP_196975.1			
OG0013577		ath_NP_196992.1			
OG0013578		ath_NP_197040.1			
OG0013579		ath_NP_197046.1			
OG0013580		ath_NP_197072.3			
OG0013581		ath_NP_197081.1			
OG0013582		ath_NP_197092.1			
OG0013583		ath_NP_197106.1			
OG0013584		ath_NP_197110.1			
OG0013585		ath_NP_197125.2			
OG0013586		ath_NP_197197.1			
OG0013587		ath_NP_197220.1			
OG0013588		ath_NP_197230.1			
OG0013589		ath_NP_197231.1			
OG0013590		ath_NP_197261.1			
OG0013591		ath_NP_197267.1			
OG0013592		ath_NP_197269.2			
OG0013593		ath_NP_197286.1			
OG0013594		ath_NP_197296.1			
OG0013595		ath_NP_197315.1			
OG0013596		ath_NP_197321.1			
OG0013597		ath_NP_197383.1			
OG0013598		ath_NP_197386.1			
OG0013599		ath_NP_197406.1			
OG0013600		ath_NP_197431.2			
OG0013601		ath_NP_197458.1			
OG0013602		ath_NP_197517.3			
OG0013603		ath_NP_197546.1			
OG0013604		ath_NP_197560.2			
OG0013605		ath_NP_197606.1			
OG0013606		ath_NP_197631.1			
OG0013607		ath_NP_197715.1			
OG0013608		ath_NP_197720.1			
OG0013609		ath_NP_197752.1			
OG0013610		ath_NP_197760.1			
OG0013611		ath_NP_197797.1			
OG0013612		ath_NP_197801.1			
OG0013613		ath_NP_197834.1			
OG0013614		ath_NP_197838.2			
OG0013615		ath_NP_197856.1			
OG0013616		ath_NP_197859.4			
OG0013617		ath_NP_197882.1			
OG0013618		ath_NP_197889.1			
OG0013619		ath_NP_197890.1			
OG0013620		ath_NP_197932.1			
OG0013621		ath_NP_197947.1			
OG0013622		ath_NP_197959.1			
OG0013623		ath_NP_197966.1			
OG0013624		ath_NP_198035.2			
OG0013625		ath_NP_198036.1			
OG0013626		ath_NP_198041.1			
OG0013627		ath_NP_198049.1			
OG0013628		ath_NP_198054.1			
OG0013629		ath_NP_198069.1			
OG0013630		ath_NP_198086.1			
OG0013631		ath_NP_198096.1			
OG0013632		ath_NP_198134.1			
OG0013633		ath_NP_198161.1			
OG0013634		ath_NP_198171.1			
OG0013635		ath_NP_198208.1			
OG0013636		ath_NP_198214.1			
OG0013637		ath_NP_198224.2			
OG0013638		ath_NP_198244.2			
OG0013639		ath_NP_198263.1			
OG0013640		ath_NP_198287.3			
OG0013641		ath_NP_198332.1			
OG0013642		ath_NP_198373.1			
OG0013643		ath_NP_198380.1			
OG0013644		ath_NP_198382.1			
OG0013645		ath_NP_198393.2			
OG0013646		ath_NP_198402.2			
OG0013647		ath_NP_198419.2			
OG0013648		ath_NP_198426.1			
OG0013649		ath_NP_198428.1			
OG0013650		ath_NP_198461.2			
OG0013651		ath_NP_198506.2			
OG0013652		ath_NP_198512.1			
OG0013653		ath_NP_198552.1			
OG0013654		ath_NP_198579.2			
OG0013655		ath_NP_198647.1			
OG0013656		ath_NP_198656.1			
OG0013657		ath_NP_198699.1			
OG0013658		ath_NP_198704.2			
OG0013659		ath_NP_198714.1			
OG0013660		ath_NP_198775.1			
OG0013661		ath_NP_198800.1			
OG0013662		ath_NP_198812.3			
OG0013663		ath_NP_198814.1			
OG0013664		ath_NP_198864.2			
OG0013665		ath_NP_198877.1			
OG0013666		ath_NP_198882.1			
OG0013667		ath_NP_198883.1			
OG0013668		ath_NP_198889.1			
OG0013669		ath_NP_198910.1			
OG0013670		ath_NP_198911.1			
OG0013671		ath_NP_198918.1			
OG0013672		ath_NP_198935.1			
OG0013673		ath_NP_198943.3			
OG0013674		ath_NP_199000.1			
OG0013675		ath_NP_199001.1			
OG0013676		ath_NP_199003.5			
OG0013677		ath_NP_199010.1			
OG0013678		ath_NP_199044.1			
OG0013679		ath_NP_199046.1			
OG0013680		ath_NP_199048.2			
OG0013681		ath_NP_199062.2			
OG0013682		ath_NP_199103.1			
OG0013683		ath_NP_199111.1			
OG0013684		ath_NP_199114.1			
OG0013685		ath_NP_199119.1			
OG0013686		ath_NP_199129.1			
OG0013687		ath_NP_199161.1			
OG0013688		ath_NP_199190.1			
OG0013689		ath_NP_199228.2			
OG0013690		ath_NP_199284.2			
OG0013691		ath_NP_199380.1			
OG0013692		ath_NP_199442.1			
OG0013693		ath_NP_199443.1			
OG0013694		ath_NP_199468.5			
OG0013695		ath_NP_199547.1			
OG0013696		ath_NP_199551.2			
OG0013697		ath_NP_199567.1			
OG0013698		ath_NP_199579.1			
OG0013699		ath_NP_199600.1			
OG0013700		ath_NP_199605.1			
OG0013701		ath_NP_199631.1			
OG0013702		ath_NP_199639.1			
OG0013703		ath_NP_199650.3			
OG0013704		ath_NP_199697.1			
OG0013705		ath_NP_199737.1			
OG0013706		ath_NP_199743.1			
OG0013707		ath_NP_199751.2			
OG0013708		ath_NP_199764.1			
OG0013709		ath_NP_199770.1			
OG0013710		ath_NP_199775.1			
OG0013711		ath_NP_199777.1			
OG0013712		ath_NP_199792.1			
OG0013713		ath_NP_199799.1			
OG0013714		ath_NP_199804.1			
OG0013715		ath_NP_199846.1			
OG0013716		ath_NP_199852.1			
OG0013717		ath_NP_199861.1			
OG0013718		ath_NP_199894.1			
OG0013719		ath_NP_199904.1			
OG0013720		ath_NP_199906.1			
OG0013721		ath_NP_199915.1			
OG0013722		ath_NP_199922.1			
OG0013723		ath_NP_199947.1			
OG0013724		ath_NP_199956.1			
OG0013725		ath_NP_199967.2			
OG0013726		ath_NP_199971.1			
OG0013727		ath_NP_199974.1			
OG0013728		ath_NP_199978.1			
OG0013729		ath_NP_199981.2			
OG0013730		ath_NP_200023.1			
OG0013731		ath_NP_200026.1			
OG0013732		ath_NP_200031.1			
OG0013733		ath_NP_200032.1			
OG0013734		ath_NP_200042.4			
OG0013735		ath_NP_200051.1			
OG0013736		ath_NP_200076.2			
OG0013737		ath_NP_200094.1			
OG0013738		ath_NP_200104.1			
OG0013739		ath_NP_200108.1			
OG0013740		ath_NP_200119.1			
OG0013741		ath_NP_200178.1			
OG0013742		ath_NP_200204.1			
OG0013743		ath_NP_200220.2			
OG0013744		ath_NP_200252.1			
OG0013745		ath_NP_200257.1			
OG0013746		ath_NP_200265.1			
OG0013747		ath_NP_200288.1			
OG0013748		ath_NP_200296.1			
OG0013749		ath_NP_200302.1			
OG0013750		ath_NP_200312.1			
OG0013751		ath_NP_200318.1			
OG0013752		ath_NP_200354.1			
OG0013753		ath_NP_200376.1			
OG0013754		ath_NP_200379.1			
OG0013755		ath_NP_200386.1			
OG0013756		ath_NP_200387.1			
OG0013757		ath_NP_200411.1			
OG0013758		ath_NP_200420.1			
OG0013759		ath_NP_200421.1			
OG0013760		ath_NP_200440.1			
OG0013761		ath_NP_200483.2			
OG0013762		ath_NP_200487.1			
OG0013763		ath_NP_200499.1			
OG0013764		ath_NP_200503.1			
OG0013765		ath_NP_200538.1			
OG0013766		ath_NP_200543.1			
OG0013767		ath_NP_200555.1			
OG0013768		ath_NP_200559.1			
OG0013769		ath_NP_200567.2			
OG0013770		ath_NP_200584.1			
OG0013771		ath_NP_200604.1			
OG0013772		ath_NP_200610.1			
OG0013773		ath_NP_200611.1			
OG0013774		ath_NP_200619.1			
OG0013775		ath_NP_200621.1			
OG0013776		ath_NP_200633.1			
OG0013777		ath_NP_200637.1			
OG0013778		ath_NP_200671.1			
OG0013779		ath_NP_200700.1			
OG0013780		ath_NP_200725.1			
OG0013781		ath_NP_200832.1			
OG0013782		ath_NP_200837.1			
OG0013783		ath_NP_200842.2			
OG0013784		ath_NP_200887.1			
OG0013785		ath_NP_200915.2			
OG0013786		ath_NP_200948.1			
OG0013787		ath_NP_200953.1			
OG0013788		ath_NP_201020.1			
OG0013789		ath_NP_201025.1			
OG0013790		ath_NP_201061.1			
OG0013791		ath_NP_201081.1			
OG0013792		ath_NP_201105.1			
OG0013793		ath_NP_201139.1			
OG0013794		ath_NP_201157.4			
OG0013795		ath_NP_201177.1			
OG0013796		ath_NP_201188.4			
OG0013797		ath_NP_201196.1			
OG0013798		ath_NP_201206.3			
OG0013799		ath_NP_201226.2			
OG0013800		ath_NP_201232.1			
OG0013801		ath_NP_201235.4			
OG0013802		ath_NP_201236.1			
OG0013803		ath_NP_201243.1			
OG0013804		ath_NP_201247.1			
OG0013805		ath_NP_201249.2			
OG0013806		ath_NP_201263.2			
OG0013807		ath_NP_201274.1			
OG0013808		ath_NP_201282.1			
OG0013809		ath_NP_201325.1			
OG0013810		ath_NP_201352.1			
OG0013811		ath_NP_201355.1			
OG0013812		ath_NP_201357.2			
OG0013813		ath_NP_201361.1			
OG0013814		ath_NP_201372.2			
OG0013815		ath_NP_201385.2			
OG0013816		ath_NP_201389.1			
OG0013817		ath_NP_201391.1			
OG0013818		ath_NP_201396.4			
OG0013819		ath_NP_201435.1			
OG0013820		ath_NP_201483.2			
OG0013821		ath_NP_201515.1			
OG0013822		ath_NP_201536.1			
OG0013823		ath_NP_201560.1			
OG0013824		ath_NP_201565.1			
OG0013825		ath_NP_563629.1			
OG0013826		ath_NP_563634.1			
OG0013827		ath_NP_563638.1			
OG0013828		ath_NP_563642.1			
OG0013829		ath_NP_563649.1			
OG0013830		ath_NP_563653.2			
OG0013831		ath_NP_563668.1			
OG0013832		ath_NP_563714.1			
OG0013833		ath_NP_563721.1			
OG0013834		ath_NP_563727.1			
OG0013835		ath_NP_563730.1			
OG0013836		ath_NP_563739.1			
OG0013837		ath_NP_563740.1			
OG0013838		ath_NP_563747.1			
OG0013839		ath_NP_563753.1			
OG0013840		ath_NP_563765.1			
OG0013841		ath_NP_563766.3			
OG0013842		ath_NP_563775.1			
OG0013843		ath_NP_563781.1			
OG0013844		ath_NP_563814.1			
OG0013845		ath_NP_563815.1			
OG0013846		ath_NP_563819.1			
OG0013847		ath_NP_563823.1			
OG0013848		ath_NP_563827.1			
OG0013849		ath_NP_563833.2			
OG0013850		ath_NP_563843.1			
OG0013851		ath_NP_563845.1			
OG0013852		ath_NP_563854.1			
OG0013853		ath_NP_563856.1			
OG0013854		ath_NP_563857.1			
OG0013855		ath_NP_563858.1			
OG0013856		ath_NP_563860.1			
OG0013857		ath_NP_563871.1			
OG0013858		ath_NP_563886.1			
OG0013859		ath_NP_563894.2			
OG0013860		ath_NP_563907.1			
OG0013861		ath_NP_563913.1			
OG0013862		ath_NP_563916.1			
OG0013863		ath_NP_563917.1			
OG0013864		ath_NP_563927.3			
OG0013865		ath_NP_563947.1			
OG0013866		ath_NP_563967.1			
OG0013867		ath_NP_563980.2			
OG0013868		ath_NP_563986.1			
OG0013869		ath_NP_563991.1			
OG0013870		ath_NP_563993.1			
OG0013871		ath_NP_564012.1			
OG0013872		ath_NP_564027.1			
OG0013873		ath_NP_564031.2			
OG0013874		ath_NP_564032.1			
OG0013875		ath_NP_564046.1			
OG0013876		ath_NP_564050.1			
OG0013877		ath_NP_564065.1			
OG0013878		ath_NP_564073.4			
OG0013879		ath_NP_564076.1			
OG0013880		ath_NP_564080.1			
OG0013881		ath_NP_564113.1			
OG0013882		ath_NP_564120.1			
OG0013883		ath_NP_564121.1			
OG0013884		ath_NP_564132.2			
OG0013885		ath_NP_564142.1			
OG0013886		ath_NP_564152.1			
OG0013887		ath_NP_564175.2			
OG0013888		ath_NP_564180.1			
OG0013889		ath_NP_564193.1			
OG0013890		ath_NP_564220.1			
OG0013891		ath_NP_564232.1			
OG0013892		ath_NP_564248.1			
OG0013893		ath_NP_564260.1			
OG0013894		ath_NP_564275.1			
OG0013895		ath_NP_564283.1			
OG0013896		ath_NP_564289.1			
OG0013897		ath_NP_564299.1			
OG0013898		ath_NP_564300.1			
OG0013899		ath_NP_564302.1			
OG0013900		ath_NP_564306.1			
OG0013901		ath_NP_564312.1			
OG0013902		ath_NP_564361.1			
OG0013903		ath_NP_564376.1			
OG0013904		ath_NP_564378.1			
OG0013905		ath_NP_564381.1			
OG0013906		ath_NP_564385.1			
OG0013907		ath_NP_564394.1			
OG0013908		ath_NP_564395.1			
OG0013909		ath_NP_564402.1			
OG0013910		ath_NP_564403.1			
OG0013911		ath_NP_564407.1			
OG0013912		ath_NP_564416.1			
OG0013913		ath_NP_564423.3			
OG0013914		ath_NP_564429.1			
OG0013915		ath_NP_564432.3			
OG0013916		ath_NP_564450.1			
OG0013917		ath_NP_564473.1			
OG0013918		ath_NP_564474.1			
OG0013919		ath_NP_564484.1			
OG0013920		ath_NP_564492.1			
OG0013921		ath_NP_564501.1			
OG0013922		ath_NP_564508.1			
OG0013923		ath_NP_564509.1			
OG0013924		ath_NP_564517.1			
OG0013925		ath_NP_564522.1			
OG0013926		ath_NP_564542.1			
OG0013927		ath_NP_564543.1			
OG0013928		ath_NP_564544.1			
OG0013929		ath_NP_564545.1			
OG0013930		ath_NP_564555.1			
OG0013931		ath_NP_564560.1			
OG0013932		ath_NP_564561.1			
OG0013933		ath_NP_564564.1			
OG0013934		ath_NP_564566.1			
OG0013935		ath_NP_564570.1			
OG0013936		ath_NP_564574.2			
OG0013937		ath_NP_564580.1			
OG0013938		ath_NP_564582.1			
OG0013939		ath_NP_564613.1			
OG0013940		ath_NP_564638.1			
OG0013941		ath_NP_564639.1			
OG0013942		ath_NP_564660.1			
OG0013943		ath_NP_564667.1			
OG0013944		ath_NP_564672.2			
OG0013945		ath_NP_564748.1			
OG0013946		ath_NP_564765.1			
OG0013947		ath_NP_564780.1			
OG0013948		ath_NP_564781.1			
OG0013949		ath_NP_564803.1			
OG0013950		ath_NP_564812.1			
OG0013951		ath_NP_564832.1			
OG0013952		ath_NP_564833.1			
OG0013953		ath_NP_564834.1			
OG0013954		ath_NP_564842.1			
OG0013955		ath_NP_564863.1			
OG0013956		ath_NP_564880.1			
OG0013957		ath_NP_564884.1			
OG0013958		ath_NP_564902.4			
OG0013959		ath_NP_564912.1			
OG0013960		ath_NP_564933.1			
OG0013961		ath_NP_564939.1			
OG0013962		ath_NP_564949.1			
OG0013963		ath_NP_564950.1			
OG0013964		ath_NP_564952.1			
OG0013965		ath_NP_564964.1			
OG0013966		ath_NP_564972.1			
OG0013967		ath_NP_564982.1			
OG0013968		ath_NP_564992.1			
OG0013969		ath_NP_565016.1			
OG0013970		ath_NP_565017.1			
OG0013971		ath_NP_565024.1			
OG0013972		ath_NP_565025.1			
OG0013973		ath_NP_565031.1			
OG0013974		ath_NP_565032.2			
OG0013975		ath_NP_565035.1			
OG0013976		ath_NP_565060.1			
OG0013977		ath_NP_565063.1			
OG0013978		ath_NP_565078.1			
OG0013979		ath_NP_565084.1			
OG0013980		ath_NP_565087.1			
OG0013981		ath_NP_565091.1			
OG0013982		ath_NP_565093.1			
OG0013983		ath_NP_565100.1			
OG0013984		ath_NP_565109.1			
OG0013985		ath_NP_565117.1			
OG0013986		ath_NP_565118.1			
OG0013987		ath_NP_565128.1			
OG0013988		ath_NP_565131.1			
OG0013989		ath_NP_565139.1			
OG0013990		ath_NP_565145.1			
OG0013991		ath_NP_565159.1			
OG0013992		ath_NP_565160.3			
OG0013993		ath_NP_565185.1			
OG0013994		ath_NP_565188.1			
OG0013995		ath_NP_565196.1			
OG0013996		ath_NP_565201.1			
OG0013997		ath_NP_565207.1			
OG0013998		ath_NP_565214.1			
OG0013999		ath_NP_565278.1			
OG0014000		ath_NP_565280.1			
OG0014001		ath_NP_565301.1			
OG0014002		ath_NP_565311.1			
OG0014003		ath_NP_565312.1			
OG0014004		ath_NP_565319.1			
OG0014005		ath_NP_565328.1			
OG0014006		ath_NP_565333.1			
OG0014007		ath_NP_565335.1			
OG0014008		ath_NP_565340.1			
OG0014009		ath_NP_565341.1			
OG0014010		ath_NP_565343.1			
OG0014011		ath_NP_565346.2			
OG0014012		ath_NP_565350.1			
OG0014013		ath_NP_565356.1			
OG0014014		ath_NP_565364.1			
OG0014015		ath_NP_565370.1			
OG0014016		ath_NP_565372.1			
OG0014017		ath_NP_565373.1			
OG0014018		ath_NP_565384.1			
OG0014019		ath_NP_565413.1			
OG0014020		ath_NP_565420.1			
OG0014021		ath_NP_565423.1			
OG0014022		ath_NP_565427.1			
OG0014023		ath_NP_565430.1			
OG0014024		ath_NP_565433.1			
OG0014025		ath_NP_565438.1			
OG0014026		ath_NP_565443.1			
OG0014027		ath_NP_565474.1			
OG0014028		ath_NP_565491.1			
OG0014029		ath_NP_565493.1			
OG0014030		ath_NP_565500.1			
OG0014031		ath_NP_565506.1			
OG0014032		ath_NP_565518.1			
OG0014033		ath_NP_565520.1			
OG0014034		ath_NP_565524.1			
OG0014035		ath_NP_565534.1			
OG0014036		ath_NP_565547.1			
OG0014037		ath_NP_565556.1			
OG0014038		ath_NP_565578.1			
OG0014039		ath_NP_565581.1			
OG0014040		ath_NP_565585.1			
OG0014041		ath_NP_565599.1			
OG0014042		ath_NP_565606.1			
OG0014043		ath_NP_565608.1			
OG0014044		ath_NP_565616.1			
OG0014045		ath_NP_565632.1			
OG0014046		ath_NP_565635.1			
OG0014047		ath_NP_565655.1			
OG0014048		ath_NP_565707.1			
OG0014049		ath_NP_565711.1			
OG0014050		ath_NP_565720.1			
OG0014051		ath_NP_565723.1			
OG0014052		ath_NP_565726.1			
OG0014053		ath_NP_565733.1			
OG0014054		ath_NP_565747.1			
OG0014055		ath_NP_565757.2			
OG0014056		ath_NP_565760.1			
OG0014057		ath_NP_565778.1			
OG0014058		ath_NP_565796.2			
OG0014059		ath_NP_565803.1			
OG0014060		ath_NP_565804.1			
OG0014061		ath_NP_565820.1			
OG0014062		ath_NP_565823.1			
OG0014063		ath_NP_565835.1			
OG0014064		ath_NP_565852.1			
OG0014065		ath_NP_565854.1			
OG0014066		ath_NP_565870.1			
OG0014067		ath_NP_565878.1			
OG0014068		ath_NP_565885.1			
OG0014069		ath_NP_565890.1			
OG0014070		ath_NP_565899.1			
OG0014071		ath_NP_565907.1			
OG0014072		ath_NP_565917.2			
OG0014073		ath_NP_565923.1			
OG0014074		ath_NP_565935.1			
OG0014075		ath_NP_565937.1			
OG0014076		ath_NP_565938.1			
OG0014077		ath_NP_565941.1			
OG0014078		ath_NP_565954.1			
OG0014079		ath_NP_565959.1			
OG0014080		ath_NP_565964.1			
OG0014081		ath_NP_565979.1			
OG0014082		ath_NP_565982.1			
OG0014083		ath_NP_565987.1			
OG0014084		ath_NP_566001.1			
OG0014085		ath_NP_566028.1			
